Name,Proba_pefile,Cost_pefile,Proba_byte3g,Cost_byte3g,Proba_opcode2g,Cost_opcode2g,Proba_cuckoo,Cost_cuckoo,Label
e39f03f9b10c8b533167984f7ad0b47ec3aa05a7c1591b7896a30f9a40759a14,0,0.201007,0,0.503146,0.67,5.534283,-2,0,1
e39f9bb702efb4c9cf347e93a0443663ef03cfd1b99e5f4670e58dd9b1413dc4,0,10.263972,0,50.989994,0,856.512032,3.39E-07,187,0
e3a1cc705b080ec4fb0242d8df64b6bf5c31df29ada934e7289f5c1246dfa59c,1,0.10059,1,0.201383,1,1.206537,-2,0,1
e3a241d05dce6d130cc0b019e892649763ab070fcde7aa54d59558dd33f0013f,1,0.602902,1,4.226668,1,68.147098,0.999991442,148,1
e3a4b711d2b469a28bf0f05a5a87f1bb89555846b4ed02428f4b2f7e01f1acd0,1,0.100599,0.966666667,0.503118,0.99,2.51807,0.999999915,160,1
e3a5ed63ccfd52211caf029d42548fba4337b6de08a20a5ba8e7ab801e028123,0,2.310376,0.433333333,6.337863,0.52,203.783873,-2,0,1
e3aca24ca683a7b0a3e7d8e2aa8655e0c261264eba945d39842b8375240cf13c,1,0.301765,0.9,1.611054,0.97,38.454226,0.999999999,146,1
e3acfd996ce545db93415bf224f574129183ae55a014fbd553537682fa562f92,0,0.905839,0.133333333,1.30747,0.42,50.981723,-2,0,0
e3b126aedc923ea86e7f2ecd53c37d8b933c86c88260f55de986a778a41f2398,0,0.20149,0.1,0.100668,0.12,1.005605,-2,0,0
e3b17c780143284c0ceaad439981ce6abbf81f67e7cd2de402ceaa68cfe778e6,1,0.301622,0.633333333,2.616288,0.94,20.246667,0.993236532,151,1
e3b256ee3c4395f37c917e920f892ee06727edc34a37cdead5ba6d13738304a8,0,0.100745,0.033333333,0.100668,0,1.91054,1.77E-08,28,0
e3b2b2daff0f40bf8d1146a0dcf87390b6a0d9a6f2b65590e1b6e1bda33d2428,0,0.100789,0.266666667,0.20129,0.22,2.312686,-2,0,0
e3b353e3802e3115a5c9f98c6158113a713ed6c1ce8eb3427d13727a31847b39,0.5,0.30208,0.233333333,0.201244,0.32,2.111457,-2,0,0
e3b7c99c2b136123fda977274ee0df9a2c2a8b76d82038e0b0fbddc0f5ed3a53,1,1.105448,1,17.300833,1,143.464436,0.999999999,181,1
e3b8d3ba2f7aad7998483cfc47b47d050b056bcb0a1c9738530836d83949aa7d,0,0.201453,0.166666667,0.100667,0,1.508103,-2,0,0
e3b970a556fd308f477c15bfc7f6bdb45818d6f77b129ddc2bad5377f179d9e7,1,0.100632,1,0.704375,1,12.397923,-2,0,1
e3bc3c1f9fa6f78f5c4e2a93fc74bf06519b56baa49fcda5c67ae7073e87d35f,0,0.40293,0.466666667,0.301865,0.21,4.222485,5.49E-06,33,0
e3c030cafef08d8c3d1868a9e5e9633c31cc9825847f7042e7dfbea896679607,1,0.100662,0.966666667,0.201385,0.88,4.226504,0.999999917,160,1
e3c1d052425ba44bea1ecbc7f70c1c21c7d01a710d14d78dfd78d670a1f46ccd,0,0.201364,0,0.201211,0,5.025561,-2,0,0
e3c66f68737611dfd051f1d6eeb371fde89b129925a85695b9f90cde3e04bd96,0,0.503477,0.066666667,0.201089,0.05,3.217203,-2,0,0
e3ccc9364945e99f3fb1efbdf0ddf812cc21f54037ca7112e2ca00a5fd2b522f,0,0.100744,0.033333333,0.100696,0.15,0.603591,-2,0,0
e3cf52cccd44b766ca64b53ae6ac76631ca66c65cbec5154d45350936412f108,1,0.100647,1,0.201362,0.99,4.42762,1,153,1
e3d0c4c9b96e7eaeb4bc0712d9ae497c2293d6d05f001977f57ce739d82fe0d8,1,0.201026,0.933333333,0.503522,0.87,6.541338,0.999999974,164,1
e3d40f739913511b34beb2157dbb994a33aafe371c556df761582598afff8dcc,1,0.100634,1,0.20159,1,3.323148,1,37,1
e3d4b1a9d8007c14555f3949e11914bf64ab3b1d6fb45e82cb9c71e146626e02,1,0.703821,1,0.503457,1,10.367586,0.999999888,146,1
e3dd27ad0a98651f252f7fc94c60cb40f88a6963e874d5d6c23950601c989bc3,0,0.201339,0.033333333,0.804966,0,7.339709,4.09E-09,134,0
e3e13610b028d1935dd65c2b8628fb062e9efe4947039fe0b1ed3042eaf75df1,1,0.10061,0.833333333,0.402581,0.87,3.62193,0.999999997,144,1
e3e605fa715390c52827c52a9118515891fd3b51a5b4a948b07bac91e95cd153,0,1.007118,0,2.713435,0.02,55.195447,-2,0,0
e3e8bbc6ff5897c456de9780d31b22e4c26bc2d21bb92a28865c090378523819,0,0.201157,0.766666667,1.509325,0.68,10.172447,0.999949417,157,1
e3f129d6ca680165c517cc0123296369b556a6102ea451cd53b7ead3bafddd94,1,0.80392,1,3.320562,0.99,51.122298,0.999998164,163,1
e3f1eea9be9c0e82b3c9edca37b570e9f17a6bdec44fcfdb4fcfe6415df38fff,0,0.904345,0.6,1.207501,0.64,17.719442,0.999995788,139,1
e3f22e2d1480765c809181e21f021fe80aa94f5cae693ed8745528d822c17977,0,0.100626,0.866666667,0.100712,0.8,1.812648,0.99999848,22,1
e3f63834127a06b931bfafeaaa9bed5d382086a3f3cfe95c74edd6af803c2f09,0,0.301891,0,0.402382,0.03,8.443444,-2,0,0
e3f81e7431f24192a494db49d9c7f5551d5c429e95d4f284efebd5e23911c3dd,1,0.201049,0.533333333,0.503049,0.81,6.043899,0.999969518,28,1
e3ff4d30e9753a807753aeabb987d884007ba5010cd90b8e476655a278a90b66,0,0.201406,0.033333333,0.201099,0.01,4.021324,-2,0,0
e400ec7ddff4c892a4ea72ec721e6bb9ca02e9ddd68a4979e9a627c2f7ad8da5,1,0.603059,0.866666667,1.609582,0.82,10.075808,0.999980543,140,1
e40be8b716bdf481994e421b7278fb65723ae328ec11fc43065d35457bd44935,1,0.602839,0.866666667,7.645773,1,86.086345,-2,0,1
e40c9225fef5a2fd4d5accd80f8db0d84b9eb7a121d23c8d11aa04cdf22679a3,0,9.163082,0.166666667,48.587112,0,756.853719,2.16E-06,159,0
e40f37cca0106e54c5c8b789d5901a4f99a6b17f8f30de2dd3785a0b2fea56a1,1,0.100592,1,0.10074,0.98,0.502878,-2,0,1
e411b8303b0302e35207b31673fa768ed9cc8d719fbb2d023c8a20d95324b3cf,0,0.100791,0,0.201242,0.02,2.31125,-2,0,0
e413467ccccdbd7222ad3b368e7ba74217bfc71326121d88ce82a00398a426be,1,0.201003,0.9,0.402585,0.96,6.039271,0.999999999,21,1
e41402b668ef79bb1e7fbe307c4c688ad99c289e7c29712a83e38f6131d7ca99,0,0.201374,0,0.100638,0,1.206272,-2,0,0
e41ab1627395b15817b2f5b951438306b13726a274dcdb52f4c7758b037809ae,1,0.502325,1,6.036175,1,52.068107,0.999999999,140,1
e41fa5d445c32a43c67b3a87011b06efd301b5b92526070bd21b8e8355db6f64,1,0.201478,1,0.402573,1,5.032596,0.999999999,28,1
e420bf74a82639ed86521b034cfc7992de679e3429c9a66ee8a6aba6d0063683,1,0.302009,0.6,0.402122,0.96,6.745228,-2,0,1
e423d55c8f85314b574c0c92e60b42178690fb4d9ce0e078ddbb84d191912fcc,1,0.100572,1,2.312162,1,11.879007,-2,0,1
e42622bfd502a7b5bbf4b7672c8ab36be2a6afb6587698ffd05e26de5e49c464,1,0.100606,0.933333333,3.017465,1,11.077684,-2,0,1
e4276149347eeed4f5846cb23e8c8e46bf1ccaf8c21272e97aedf22aa1e52291,1,3.717122,0.733333333,1.609429,0.69,36.341977,0.999984922,154,1
e427be035ad02fe39b81d92b4d9f4af3f65e552bc1c145834d56d34357202aed,1,0.201155,1,0.50318,0.98,8.666171,1,96,1
e429305f1a5718e715e600d716cfb04d568073cda55f2d4f3f607113c676e1c4,1,0.301395,1,1.510098,0.83,21.338357,0.999998708,138,1
e42ac0400f2710173524db98451141077d831db60577daea39193335bc73af8c,1,0.100596,1,0.100779,0.94,1.207538,-2,0,1
e42e8acb51bb4f04a5faa16cd9229e7910834f0f83efd582a72101c7e1d47076,0,0.201679,0.3,0.603829,0.22,5.628727,0.000243584,32,0
e43376a58ce508d2c63765a54fb02741c7a87b1d3e6cd002257b73da76678b96,1,0.803664,0.7,5.937505,0.81,99.870384,-2,0,1
e4350353cc02f4368a7abdfb4bb4dac1ad1c5e7baa276e46a4eefde0e8c5f7de,1,0.201111,1,0.301988,0.98,5.644889,0.999999986,46,1
e43781df23603a6199bebc1ed83187ea50ff0021470701bc7d50f40fe9844a79,1,0.502273,1,0.80506,0.89,21.551145,-2,0,1
e43ab55f83ad9e27df7fa146a44edabcf8774cf78d425d6871197a7d4eb84eca,0,0.30211,0.066666667,0.100652,0.03,1.407246,-2,0,0
e43bf11186e57a234dbccc7a53e3241a191c8d3363c569cf1e8a324130b76946,1,0.200983,0.6,0.503435,0.64,24.973214,-2,0,1
e43c217b20ea53907ffff27c6e4cd944bf2bb3217bb77e5564726c4ff1a43fc0,0,0.805657,0.3,0.804957,0.08,20.199633,2.73E-07,158,0
e43c9a791b11db7cb7f9b6fee59fb8fba756134bba4670ef764e6de627406589,1,0.301756,0.966666667,2.012249,1,40.068292,1,126,1
e43e95a0990a96bbee50f7fc3c93701ec195748bc58eb177a6b791f1e5f384a3,0,0.100922,0,0.100705,0,0.502841,-2,0,0
e43f4ad00c342b507463f0cc5903e44780c5736a7b65695318dc96da248d40b7,1,0.804033,1,5.029673,1,86.687443,1,148,1
e43f8220821a79258550fd48dc5f4fcf82c065dfd03fda55ffc9d763c78d1efc,1,0.201178,1,2.415589,1,12.785239,0.999999998,159,1
e4440e557d1561c71624b6f0cd2702bbdcbf6fc22012959c485e4e86b813650f,1,0.201088,0.666666667,0.503347,1,11.785182,0.999999976,140,1
e445eaac8d46a06b5e08dde53ec36f0c4d7bf0e15ff92f0500475c4ab1f1f90c,1,2.91955,0.166666667,16.797151,0.13,209.263873,-2,0,0
e4462db74aea5260441ef1594003e3dd09943a8df64d0c0f17dc759910054a32,1,0.100667,1,0.302032,1,5.736436,0.999999715,35,1
e446b99abfb1b3d71a0219a67f0e412c898dbf52f02037a31c6428b75256f4e0,1,0.30154,0.9,0.804585,0.96,17.112413,0.999971265,137,1
e44839b522f75273eeb5d73eb59c30eea1c547eb293ce8f36957d1a053e1b799,1,0.100621,1,0.201276,0.89,3.723152,1,144,1
e44cf39523ba49900e74579701e1fce6cdb6cfc38ebd8803c9e07976ea385f8c,0,2.012476,0.133333333,15.287384,0.31,169.800522,6.31E-07,148,0
e44ea0ee0c934437708af63b6ce79d62f8e528fa5c5b348ce5ed7a204cb5b0e5,1,0.201087,1,1.006516,1,11.577561,0.999999982,32,1
e44f03196b355576a5b61c4b112f14b0220337377395adc2354e045e1641b8b7,0,0.201407,0.133333333,0.201247,0.13,3.418631,-2,0,0
e451531cd57d20ad6507be0ad420eab34a69d3fffd3f8b5a64588c4535469bcb,1,0.100576,0.5,0.704589,0.89,6.64497,0.999999973,148,1
e4516bc14a57c155a2c48f340d19053487884222e445a5119818c29a1e0aaf12,1,0.100573,1,0.302225,1,6.343372,0.999999967,32,1
e4520fe0345eb390c3a88fe4e76573ee1d667a2151c11c696aa11e4ade841a34,0,0.100737,0.066666667,0.100693,0.1,1.709913,-2,0,0
e453c4e803a46b28a3375e5c72bb7f2272165bbe304a070c2feaaf8ffa80121b,0,0.100906,0.033333333,0.100677,0.13,0.704508,-2,0,0
e4563445ae45adbc94e29df6a80c528c7151d683fad299ff20fc33120cfd3fb4,1,0.201209,1,0.90548,1,8.450758,0.999999929,158,1
e45640309ed5535eeb300b513f863c9ee4b5950051817c130ceed76d503c390b,0,0.10079,0,0.100669,0,0.402956,-2,0,0
e4572e4cec61886e61bff60a9c9b42cfde17c95b855efcd9196bf2b33ee49692,1,0.100622,0.933333333,0.402832,1,7.748041,0.999999924,153,1
e4576859f91c8e3ba238cfdbdd3b095607fa4247a52786ac675765ba2a024b19,0,5.734479,0.166666667,2.414763,0.27,57.805155,-2,0,0
e457e04bd062cadd2bea8e3299c50d9bdb62ffb75d9fc46949790c357e744a2a,1,0.401955,0.966666667,1.60962,0.83,32.325018,0.999999937,50,1
e4586311e72f82611e0c60777c0d6d1d5aaa31674593820b5bb16ebee3ec08a2,1,0.100565,1,0.301983,1,5.740563,0.999999975,46,1
e45961a8602ebf4bfd718b2390ea37a823e0fe201f1873889454a838fbd29f21,0,0.302026,0.133333333,0.10067,0.14,1.408285,-2,0,0
e459ff6cba8c93589b206c07bdccd2e6c57766be6bb4754f2fb1def9ef2e3bde,0,0.100742,0,0.100646,0,0.904826,-2,0,0
e45f6d4489358e7e186699e77b682f2be05e589c293bdef6b7214bc5e9e435f0,1,0.502475,0.866666667,3.420452,0.98,28.192411,0.999997168,34,1
e45fae12f5eafb9c6d6244b89a495469949476168f2c766abb8fd055c0746175,0,0.100584,0.933333333,0.100678,0.54,0.405477,-2,0,1
e462bb6de2b02e230280cc5d3d35a658d69ba60a9c9fde5b73fdba3b62c42b01,1,0.502584,1,4.828812,0.99,43.808629,0.999999831,29,1
e464e71f6b2a64d537e7d4ac695d3e02a319b048a1a6cf8b2e801a7631415040,1,0.703438,1,2.113408,1,47.023353,0.999999242,149,1
e46620bd4eb048fcb2a8f1541d2dbda8299e38e01a4eef9c4e7c3c43b96d0629,0,0.10078,0.066666667,0.100644,0,0.301847,-2,0,0
e46c156d2116416c1c27eb47b46e891ec7bc12522b73f646d576477b71aa69ba,0,0.100789,0,0.100631,0.05,0.503246,-2,0,0
e46cd3bf675f99d97f34a9b4f9e00c839eb70bc523ab1dd3ff1dd7a03c7c2b50,1,0.502658,0.966666667,0.503202,0.95,15.800998,-2,0,1
e46d2d3d1c87aefa84ad7ea2f8eed04cf90f494ac0703b20e23908e8cd5fa587,1,0.50235,0.766666667,3.118622,0.9,24.969617,0.999992801,138,1
e46e59ee73c0334f7c6c4d2b7e5598ac80524f90f607e36eb7c38d0b757f7fba,1,0.100628,0.966666667,0.201325,1,6.142314,0.999995228,151,1
e471e4063ac7771ab642483b8566d62a611d64dae53cd61782e10088a196a252,0,0.100813,0.566666667,0.100626,0.14,1.005218,-2,0,0
e4721c330500a0ad66bd75a3fa7094cbbdb03e2d9f849ee6012ef757e3d873c9,0,0.201547,0,0.301819,0,5.125109,-2,0,0
e4782e67b3fda7622ca1546ac2a097fa0563633f0e231bc103530b0e28f473fe,1,0.100746,1,0.201451,1,3.321021,1,27,1
e4796d29f9f46cca5fe7eb5422351dbcc1911c16f7f68df4aff94e7f7c943fbe,0,0.904386,0.6,1.00652,0.64,17.002799,0.999749966,148,1
e47aac248009bf49e158af182fe18a9100f7920030300001fc14e6c7934d4a57,0,0.100786,0,0.100666,0,0.402198,-2,0,0
e47c59ccaf0ce7c5b81d14432c2d80bde8f9470861fd572ca50b5d5fed1ff89f,1,0.100625,1,0.100716,1,0.804925,0.999999879,162,1
e47fade3db7bd4b30e8e7f7372694d2f3764d56d069e2a65e9e4f147396f26ca,1,0.20141,0.333333333,0.201181,0.17,3.215817,7.31E-07,148,0
e4888294dfde1cf0987b062bcc8350c71d992315d5be0392bfee7526a2e653b4,1,0.402512,0.1,0.503147,0.09,11.154851,-2,0,0
e4896d1737f2e4c139a029abc9f7faea77dbf00fec212bafff859adcf7e04dd9,1,0.201152,1,0.201441,0.97,4.928838,1,154,1
e4898ef82ebf27004d57881af78261e855adc680b5636f2e8e296e45024aaada,1,0.201009,0.966666667,1.91126,0.93,8.055764,0.999999983,144,1
e48cc199313dda78c1d7ccfc8637739b307e3d4af409bb7a185dde0a47d463a8,1,0.30135,0.366666667,0.805254,0.66,20.043464,0.999999984,23,1
e48d336b90c599b7c489cf1a5c23868f74cf6d83de096dd643f775f7d9032e2f,0,0.201379,0.266666667,0.201285,0.35,3.014846,-2,0,0
e48de1a03b1138aafcca4407ef5238887d53c810f51d15d5c57887e593d1b0f2,0,0.101035,0.166666667,0.100681,0.14,0.603279,-2,0,0
e48eb6d0347403a054ab313be5c160642bfe9353af5646dc27d9cacf76361bb3,0,0.101064,0.033333333,0.100697,0.01,1.306908,-2,0,0
e493a9f94e7feafa97ff867c5db8ea3cb5bdc5f8a2ed1d7a5f6abe79f9a76aab,0,0.603819,0.1,3.017296,0.01,26.532829,-2,0,0
e4975611446f5e8bead0695e3f9ee0256d15b0acdef0ab8c6c57a8fbede2c6ed,1,0.100682,1,0.100763,1,0.905896,1,145,1
e498444fb2e149f04a139f9c3dc952f4fb515073243e1c70c3ad94cea05730d1,0,13.386047,0.366666667,4.928184,0.41,101.393338,-2,0,0
e498c8f4982b4d155df83c4f0af3cddd714fa4a8e00fb0a686c4df304a299702,1,0.100645,0.933333333,0.100682,0.68,1.107683,0.999999874,140,1
e49a8c6ff41f0477b9230bbad5c81038af8b7bc049e9bdd699aeb87ea803c298,0,0.201171,0.633333333,0.603883,0.4,2.921752,0.999991625,25,1
e49c7f441321e338bc79eaf23c8f8b12d706cb7afedb8cd0f39a75904ecf879c,0,0.100915,0,0.100658,0.02,0.502735,-2,0,0
e4a0d330427119a0ba342f2e52c9d0d641fa9d84d36d84452b95c6834ea45f49,0,0.603832,0.1,0.301746,0.11,6.431699,3.26E-06,143,0
e4a6d960ebaf7e33f826b4d9e8c2cfd2476dcdb9a06a649b7315a81852f2a414,0,0.201645,0,0.201247,0,1.005561,-2,0,0
e4b6156202b9f9b0c83b87f28d49ba998bcaddd4f8ecd08c06b9fdf9f258d677,1,0.201103,1,0.301955,1,6.342528,1,26,1
e4b757203b9f60b4227cf8cdb3af5f9a00c2fd3982a2533fdceacca5506bfc30,0,0.201638,0.166666667,0.100613,0.165,0.804336,2.65E-05,22,0
e4b9f694cb1762aa33fe0a4725b12e570eae796bfde6d0d649533ebbc30a66de,0,0.201693,0.2,0.20119,0.36,3.91927,-2,0,0
e4bae859ac808bd83d7a23480aae77ba16100f87331b0427c53b859d863011be,0,0.402561,0.1,0.402402,0.04,8.344299,-2,0,0
e4bc8e997d19687beefa2c9b61288117ee3ac154e6c3c3e1059186e69e3986d0,0,0.302506,0.5,0.402213,0.67,10.452608,0.003002218,155,0
e4c1c5489b470e22e0db2f69574602b769ec54f4610fe5831a87d72ffe34bd06,1,0.100623,1,0.302009,1,5.735988,-2,0,1
e4c34d34b6e50709026b7c3f8fa5251b37b2e4a47cd4920913f31476f82cb47c,1,0.201201,0.533333333,0.905865,0.36,12.386645,-2,0,1
e4c90de6f72820eec62485cdaedd107bdeee5b3f7ee723939c8a72618b166404,0,0.100934,0.533333333,0.100644,0.44,0.804614,-2,0,0
e4cbb2b9153b71f54222f73b57cc3a45c85d54ef7eba3b5c97d119cad3469cfb,1,0.10059,1,0.100707,1,1.106849,1,137,1
e4cc4a253ee7303741069fec1f6f5d28c5f148db6cd7fa13a54cd1bc9fef392e,1,0.70385,0.866666667,4.625864,0.805,52.761021,0.999999879,146,1
e4cf193ccbb98fe246af7298429a6d805bce0fb464c5ea9f450b231449a53560,0,0.101039,0.033333333,0.100663,0.21,0.201354,7.35E-09,27,0
e4d5760f3391a754abc5b90bbca680f88b5aef0461253697df437f5c5ca177e8,1,0.100655,1,0.100675,1,2.413914,0.999999833,27,1
e4d8e6b7433ec6ebb9b9d6bb639a77ff331d5543972c8d369d1a176cd5f480b9,1,0.402189,0.966666667,1.609329,0.99,26.770003,1,36,1
e4dcfbdb5f51881f9fd20e83af8d2b36cc6e9899f7e8cac793fb0eda163677bd,1,0.100586,1,0.100764,1,0.906271,1,41,1
e4dd1f9b199875a9a97464e1208b7ded40eb60c1131a2fef17743631c21d7bd0,1,0.201088,1,1.409253,1,10.977612,-2,0,1
e4dd323711598013b6b90daeda9b745ca57450d0fefbab0e9aff7db44a1a2fcf,1,0.803911,1,5.031506,1,84.333491,0.999999475,145,1
e4e09c5cb6e4d00febb9d0e918d6b6a27e937f0150a287fda752c168f95deb1d,1,0.402232,0.833333333,3.721705,0.73,25.163312,0.999999931,139,1
e4e4a3abce98364f0c6b8d41454f3f9f76da98a444b1691304ef08dc647b47df,1,0.10061,0.866666667,0.905378,0.95,1.810534,0.999996538,146,1
e4e4e9fe2820a86dcd829c50c9582b392b236c43a531f1e28273370a1720a664,0,0.805834,0.033333333,8.748546,0,71.461479,1.15E-08,41,0
e4e64e2e98df17a720608b1338b2f95a297563bf55c62f88374101be9b1bc705,0,1.007008,0,11.166158,0.01,74.165729,3.95E-09,151,0
e4ec52ab0ed9d2504dbb2d4b109b954bffd2dd587afe5285acef93d88b7d0bfb,1,0.100592,0.933333333,0.20145,0.72,2.917528,-2,0,1
e4ec9fabd29bc41c1875de28d37228badf59e87697d9ae9a17836ae5d35e359a,0,0.503796,0.4,0.604005,0.25,19.693379,0.001775174,161,0
e4ece65f0ff958c9129265dff7e61ce80672e8837f381076abfad88d89677551,1,0.201251,1,0.905485,1,13.388301,0.999999943,159,1
e4f866ba4a6e916a7c8d85a113569161c323f053b1ae40e81b39726457b519df,0,0.4029,0.033333333,0.302062,0.02,7.235065,-2,0,0
e4fe89d7bcd5c9dc1a7971abb624b6a648223378b50b71bed360752ac0b8c657,0,0.100939,0.066666667,0.100676,0.01,1.005478,-2,0,0
e502bdd0563363404ee192b271af7505818869ce23a2da4a0a246292f40db6d0,0,1.410025,0.033333333,12.571913,0,98.83689,2.08E-08,103,0
e5098a4ab2b8cd70c346fbce336dc8e4073761655452e39fdfc88eb116f9fe32,1,0.100627,1,0.804831,1,11.792551,-2,0,1
e509b86360f09896fcc8f32ebee4e0a3a423b1ffbc6174145ef7deac6ba8ef21,1,0.1006,0.933333333,0.201387,0.86,2.716142,0.999989117,20,1
e50b9843a7df167920404a2c297b12868c7c4e42860361fa045bc466b27c0410,1,0.201027,1,0.302192,1,5.740726,-2,0,1
e50c31c3f6dda47de326104e9db58c10806702192d82120c43d8c213e800efe8,1,0.201064,1,0.503373,1,3.624621,0.999994087,150,1
e511cc8ea70883ce175c4729c799de42f82b8d4f650679355f79327d2f8a05c5,0,0.201501,0.333333333,0.201325,0.27,3.018758,-2,0,0
e5143bf46bd2c101b0556a2ee061581879fe0d6eede195043aa494d6c4b2d910,0,2.110366,0.733333333,6.134865,0.9,142.68539,0.999999985,29,1
e51bd36e0a381f7fd369f59d547e277ff2c8ab6d5e79b4add205a714e5d5daea,0,0.201607,0,0.100669,0.01,1.508527,-2,0,0
e522bfbf15a3659c279f004f7d3a5d22270669d3ef831b35fff17538da9a9880,0,0.201682,0.133333333,0.100656,0.01,0.804504,-2,0,0
e522c2eb473d193d3525a393d52347b411a5540f5e8f5586fb419d0d0230be39,0,0.604604,0,0.402281,0.1,8.849176,-2,0,0
e5239a4a52d1c38c5dbe78a66883d07b70d443a4bbffb849a22525a42b129742,0,0.100901,0.333333333,0.100713,0.29,1.207102,0.361477834,40,0
e52c5971c47d6cc43de3ce899a7da241da3b2f4e9f09fab45112054360393f35,0,0.201553,0.1,0.1007,0,1.105756,-2,0,0
e52d90152a812431cd941b884764c69c5626466af3f17e46e9bf17cf39a77979,0,0.10095,0.233333333,0.100667,0.01,0.301943,-2,0,0
e52f32bcb49ed65bc51009a60f1ea8b890fc1b59ce709242b8c23c2c6a37beef,0,0.302444,0.066666667,0.301826,0,6.032991,-2,0,0
e5361ef96afff2b3ed4c2575fba92454d53ae68afb45eaf62e872f74a66f7162,0,0.201565,0.166666667,0.3019,0.03,4.725527,7.04E-06,35,0
e5374d9fd9c04c8df0c1ab0a9cde8d88189840a4957af6b40390e432b3f06afb,0,0.100876,0.033333333,0.100702,0.07,0.402699,-2,0,0
e5433615807161148b8ffbb8c2fb76cfd2125472c409df3b77e9731463954d01,0,0.100931,0.166666667,0.10065,0.1,1.005959,-2,0,0
e545a00135933fbcbd2bc233d0b02b0728e0979580f6bcc989e80a6b6a134cad,0,0.10091,0,0.10067,0.059136956,0.201356,2.57E-20,35,0
e546c63aa140806f6ce9a84ff8f8012bfcb2d0f0a159cd7a6681b68b188af39f,0,0.100898,0.166666667,0.201283,0.04,3.72069,-2,0,0
e51c11ade41aac0c7242ba52f196f30bea4c89c91d9040bd6b9525e81bf3f551,1,0.201199,1,0.201218,0.92,4.022889,1,159,1
e51f13f793d7ea71efd51528d110e0d031c37a01d422d93066612b0708538ddb,0,0.90427,0.533333333,2.414516,0.38,50.90421,0.999999811,151,1
e51ff7d34b37122d0f65df04388f62657388115124159cf8e6ddcc6acbebb810,1,0.1007,0.8,0.302077,0.81,3.221398,0.163778884,139,1
e521c3e65ab028fafea5e63dbbeb0f3d96f2a5a13bf57971695b51f76456d055,1,0.100626,0.966666667,2.314061,0.92,5.535779,1,139,1
e52734c6af952db1c5b75746b7a8c6b2b0d7dafa668f144461055a0debbae4c1,1,0.100657,1,0.302118,0.98,2.41583,-2,0,1
e5296997d6095d47687df9574d18db364cb3595d7a70605078941a58eb6e9a25,1,0.502266,0.733333333,3.624168,0.92,21.421393,0.995755661,137,1
e538a0c1673a42e53231345b87e703be76d3a0f12f82bdd01f7909f786aeb4c4,1,0.301424,0.933333333,3.92381,0.92,25.949039,0.999970211,16,1
e53c786b33089aad31b8994160215529d3cb017621b1e765ae8b008470e60b1a,1,0.100622,1,0.201269,1,3.219848,1,22,1
e53f35193bfd2b674da620b35ca1a101e9cef56d5ddf26ecf2a98987d8503861,1,0.100624,1,0.301991,1,7.043024,0.999999998,27,1
e54440e262990a013bd1a30b7d8ca6613040c0b7e6569bb5fbc30268982dc477,1,0.200997,1,0.603603,1,11.467591,0.999999995,196,1
e5489c391ca0c7b518e9f5b96cf698514c6833f12a9524a40af84689fdcca0cc,0,0.101032,0.1,0.100682,0.03,0.402671,2.99E-09,146,0
e54aff2278d10c34e47086f28bdb3d332028081ea6ae40c17ead2d7b6e5cc9aa,1,1.908685,1,0.704477,0.97,13.075029,0.999999999,144,1
e55409d8e831a1a20c778af67f5ce1099a76703f481335e0ccec9c7f2fe4f06f,1,0.804095,0.6,15.189587,0.58,108.0373,0.999991829,147,1
e554425243e3e8ca1cd5fe550db41e6fa58a007c74fad400274b128452f38fb8,0,1.208302,0.033333333,11.06459,0.01,73.797675,5.42E-07,87,0
e554a0c615348d767b5f15f3fabb4c02d4be31a06cd119bba8b2c04fa904402f,1,0.201147,0.466666667,4.426867,0.5,22.544986,-2,0,1
e55931a056f7cac64ba58569aea35f0255e356ee376f6a523aebc4f46d963437,0,0.100911,0.1,0.100614,0.22,0.503252,-2,0,0
e55b16240f4e38f4e58668ba6c9435850b7124609cfd5e0268002db4dfa25742,1,0.10067,0.933333333,0.201366,0.57,3.018079,0.999998549,26,1
e55e02e5da3dda894455a94c83f98e00f0815a360ff8b6cecf51b3501d865140,1,0.703283,0.966666667,9.258381,1,92.256799,-2,0,1
e5600f37aae141bc3a95f62d65e6a6f963d11e022d287f9fa627e0bff5347dc9,1,0.100609,1,0.201502,1,1.911885,-2,0,1
e561412ef9392f682de78adfec669fa45e55aeb594c206e193762917b638b941,1,1.305954,0.266666667,2.71742,0.165,94.470134,-2,0,1
e5625075410cc86441b33cc53657ee05bab9fc668896fcb01422e9e3fdbe237c,1,0.100596,1,0.503276,1,5.127493,0.999999037,34,1
e56b0bd67b0a48f886ab395d34dc1f59c7d8d08576cfe2f951a3954f1bd06641,1,0.100639,1,0.302007,1,4.827203,1,27,1
e56b74bebdc2eeb5e01a5c04433dfe3df30f1ada1f554a7f2771444be9a0239d,1,0.100579,1,0.100737,1,0.403232,1,139,1
e572643dc31c69a3807741b5e174bee60c5ecd8296cfee37d111fbc4a42e17ca,1,0.201059,0.9,0.704475,0.75,12.074891,-2,0,1
e57567018f209ac00d1df43b90639b8700a752072c8573009f99638657fa1b93,1,0.30145,1,3.520782,1,27.457006,0.999999998,142,1
e5782164c0124484c8a4f9a32ea437f6ce1b28ce7a50578a30e483aa35ae668c,1,0.100632,1,0.100696,1,0.905676,0.999999997,153,1
